INCIDENT_NUMBER,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,YEAR,MONTH,HOUR,STREET
I192070364,Larceny,LARCENY THEFT FROM BUILDING,E18,2019,9,18,MAPLE LEAF DR
I192070363,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,2019,9,20,HARRISON AVE
I192070362,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,2019,9,17,NORTHAMPTON ST
I192070361,Other,THREATS TO DO BODILY HARM,D14,2019,9,18,CHISWICK RD
I192070360,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4,2019,9,17,COLUMBUS AVE
I192070357,Investigate Person,INVESTIGATE PERSON,E5,2019,9,18,GEORGETOWNE DR
I192070356,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D14,2019,9,18,COMMONWEALTH AVE
I192070355,Property Lost,PROPERTY - LOST,B2,2019,9,8,DUDLEY ST
I192070354,Property Lost,PROPERTY - LOST,D4,2019,8,13,NORTHAMPTON ST
I192070353,Offenses Against Child / Family,CHILD ENDANGERMENT (NO ASSAULT),E13,2019,9,18,FOREST HILLS ST
I192070352,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,2019,9,13,BLUE HILL AVE
I192070351,Larceny,LARCENY THEFT FROM BUILDING,D4,2019,8,8,NORTHAMPTON ST
I192070350,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,2019,8,12,DORCHESTER AVE
I192070349,Verbal Disputes,VERBAL DISPUTE,C11,2019,9,17,COLUMBIA RD
I192070348,Property Lost,PROPERTY - LOST,A7,2019,8,18,HAVRE ST
I192070347,Property Found,PROPERTY - FOUND,C11,2019,9,15,AVONDALE ST
I192070346,Property Lost,PROPERTY - LOST,D4,2019,9,15,HUNTINGTON AVE
I192070345,Larceny,LARCENY THEFT FROM BUILDING,A15,2019,8,12,LYNDEBORO ST
I192070344,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,2019,8,19,SUNSET ST
I192070343,Larceny,LARCENY THEFT FROM BUILDING,C11,2019,8,12,DORCHESTER AVE
I192070342,Vandalism,VANDALISM,A7,2019,9,18,MARION ST
I192070340,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A1,2019,9,17,PARK ST
I192070339,Larceny,LARCENY THEFT FROM BUILDING,A1,2019,9,16,SCHOOL ST
I192070338,Investigate Property,INVESTIGATE PROPERTY,E18,2019,9,17,DAVISON ST
I192070337,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,2019,9,13,HARRISON AVE
I192070335,Vandalism,VANDALISM,B3,2019,9,17,WOODROW AVE
I192070334,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,2019,8,16,BROOKLINE AVE
I192070333,Investigate Property,INVESTIGATE PROPERTY,E5,2019,9,17,CENTRE ST
I192070330,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,2019,9,21,E INDIA ROW
I192070329,Larceny,LARCENY SHOPLIFTING,D4,2019,9,16,NEWBURY ST
I192070328,Larceny,LARCENY THEFT OF BICYCLE,D4,2019,9,10,MASSACHUSETTS AVE
I192070327,Investigate Person,INVESTIGATE PERSON,D4,2019,9,16,MASSACHUSETTS AVE
I192070326,Medical Assistance,SUICIDE / SUICIDE ATTEMPT,E5,2019,9,16,VFW PKWY
I192070325,Investigate Property,INVESTIGATE PROPERTY,D4,2019,9,17,JERSEY ST
I192070324,Violations,VAL - OPERATING UNREG/UNINS  CAR,B2,2019,9,17,MALCOLM X BLVD
I192070323,Vandalism,VANDALISM,D4,2019,8,15,HARRISON AVE
I192070322,Investigate Property,INVESTIGATE PROPERTY,A1,2019,9,17,BOWDOIN SQ
I192070321,Vandalism,VANDALISM,B2,2019,9,16,TREMONT ST
I192070320,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,2019,9,15,AMERICAN LEGION HWY
I192070319,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,2019,9,15,EXETER ST
I192070318,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,2019,9,16,N BEACON ST
I192070317,Larceny,LARCENY ALL OTHERS,D14,2019,8,12,COMMONWEALTH AVE
I192070316,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,2019,7,9,GLENWAY ST
I192070314,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,2019,8,6,ROSSETER ST
I192070313,Larceny,LARCENY PICK-POCKET,A7,2019,9,16,WALDEMAR AVE
I192070312,Warrant Arrests,WARRANT ARREST,D4,2019,9,16,TREMONT ST
I192070311,Missing Person Located,MISSING PERSON - LOCATED,A1,2019,9,16,FRUIT ST
I192070310,Investigate Person,INVESTIGATE PERSON,A15,2019,9,15,PHIPPS ST
I192066361,Vandalism,VANDALISM,B3,2019,8,14,W TREMLETT ST
I192070309,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D14,2019,8,12,WESTERN AVE
I192070308,Aggravated Assault,ASSAULT - AGGRAVATED,B2,2019,9,16,
I192070307,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C6,2019,9,14,THEODORE A GLYNN WAY
I192070305,Investigate Person,INVESTIGATE PERSON,D4,2019,9,16,RUTLAND ST
I192070303,Larceny,LARCENY ALL OTHERS,A1,2019,8,1,TYLER ST
I192070302,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,2019,8,22,HAMILTON ST
I192070301,Other,VAL - VIOLATION OF AUTO LAW - OTHER,D14,2019,8,11,ANTWERP ST
I192070300,Warrant Arrests,WARRANT ARREST,E13,2019,9,15,GROTTO GLEN RD
I192070299,Investigate Person,INVESTIGATE PERSON,B2,2019,9,15,BLUE HILL AVE
I192070298,Property Lost,PROPERTY - LOST,C11,2019,9,12,DORCHESTER AVE
I192070297,Larceny,LARCENY SHOPLIFTING,E18,2019,9,16,HYDE PARK AVE
I192070295,Investigate Person,INVESTIGATE PERSON,A7,2019,8,19,MERIDIAN ST
I192070294,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E13,2019,9,15,DAY ST
I192070293,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,2019,9,14,MASSACHUSETTS AVE
I192070292,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,2019,9,15,PARK ST
I192070291,Harassment,HARASSMENT,D4,2019,9,14,MASSACHUSETTS AVE
I192070290,Counterfeiting,FORGERY / COUNTERFEITING,D4,2019,9,0,TREMONT ST
I192070289,Other,INTIMIDATING WITNESS,C6,2019,9,16,
I192070286,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,2019,8,0,BEAVER PL
I192070285,Robbery,ROBBERY - STREET,B2,2019,9,13,HARRISON AVE
I192070284,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,A15,2019,9,14,PEARL ST
I192070283,Vandalism,VANDALISM,D4,2019,6,10,COLUMBUS AVE
I192070282,Larceny,LARCENY SHOPLIFTING,D14,2019,9,15,CAMBRIDGE ST
I192070281,Towed,TOWED MOTOR VEHICLE,C11,2019,9,15,SAXTON ST
I192070280,Investigate Property,INVESTIGATE PROPERTY,D14,2019,9,14,EMERY RD
I192070278,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,2019,9,15,BELLVISTA RD
I192070276,Investigate Person,INVESTIGATE PERSON,B3,2019,9,14,MILDRED AVE
I192070275,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,2019,9,15,DIMOCK ST
I192070274,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C11,2019,8,0,GIBSON ST
I192070273,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,B2,2019,9,14,FULDA ST
I192070272,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,2019,9,14,BOYLSTON ST
I192070271,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,2019,9,15,QUINCY ST
I192070270,Investigate Person,INVESTIGATE PERSON,E18,2019,9,14,RIVER ST
I192070268,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,2019,8,10,MARLBOROUGH ST
I192070267,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,2019,9,7,W BROADWAY
I192070265,Warrant Arrests,WARRANT ARREST,A1,2019,9,13,WASHINGTON ST
I192070264,Towed,TOWED MOTOR VEHICLE,D14,2019,9,13,CHESTNUT HILL AVE
I192070263,Vandalism,VANDALISM,A1,2019,9,13,BLOSSOM ST
I192070262,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E13,2019,9,14,BARDWELL ST
I192070261,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,2019,9,13,CONDOR ST
I192070259,Investigate Person,INVESTIGATE PERSON,E5,2019,9,13,STIMSON ST
I192070258,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,2019,9,13,GIBSON ST
I192070257,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,2019,9,14,COMMONWEALTH AVE
I192070256,Property Lost,PROPERTY - LOST,D14,2019,9,14,KENRICK ST
I192070255,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,E13,2019,9,13,WASHINGTON ST
I192070254,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,2019,9,19,EVERDEAN ST
I192070253,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A1,2019,7,0,WASHINGTON ST
I192070252,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5,2019,9,13,WASHINGTON ST
I192070251,Counterfeiting,FORGERY / COUNTERFEITING,D14,2019,9,12,CAMBRIDGE ST
I192070250,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B2,2019,8,14,FAYSTON ST
I192070249,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,2019,9,12,EDGE HILL ST
I192070248,Property Lost,PROPERTY - LOST,E13,2019,8,10,WASHINGTON ST
I192070247,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,2019,9,11,BEACON ST
I192070246,Fraud,FRAUD - IMPERSONATION,B2,2019,8,0,DEWEY ST
I192070244,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,2019,9,13,WASHINGTON ST
I192070243,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,2019,9,12,LAGRANGE ST
I192070242,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E5,2019,9,11,GROVE ST
I192070241,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A15,2019,9,13,AUSTIN ST
I192070240,Investigate Person,INVESTIGATE PERSON,D4,2019,9,13,WORCESTER SQ
I192070239,Property Lost,PROPERTY - LOST,B2,2019,9,13,WASHINGTON ST
I192070238,Vandalism,VANDALISM,C11,2019,9,13,GENEVA AVE
I192070237,Service,ANIMAL INCIDENTS,E18,2019,9,13,WOODGLEN RD
I192070236,Towed,TOWED MOTOR VEHICLE,E18,2019,9,10,CANTERBURY ST
I192070235,Larceny,LARCENY THEFT OF BICYCLE,D4,2019,9,12,BOYLSTON ST
I192070234,Vandalism,VANDALISM,C6,2019,9,11,H ST
I192070233,Larceny,LARCENY ALL OTHERS,C6,2019,9,17,MERCER ST
I192070231,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,A1,2019,9,12,HANOVER ST
I192070230,Property Found,PROPERTY - FOUND,C6,2019,9,10,WESTWIND RD
I192070229,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,2019,9,0,FERNBORO ST
I192070228,Property Lost,PROPERTY - LOST,D4,2019,9,12,HARRISON AVE
I192070227,Towed,TOWED MOTOR VEHICLE,A15,2019,9,12,MONUMENT SQ
I192070225,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,E5,2019,9,12,COHASSET ST
I192070222,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,2019,9,11,FARNSWORTH ST
I192070221,Larceny,LARCENY SHOPLIFTING,B3,2019,9,11,RIVER ST
I192070220,Missing Person Reported,MISSING PERSON,A1,2019,9,9,WASHINGTON ST
I192070219,HOME INVASION,HOME INVASION,E18,2019,9,11,GARFIELD AVE
I192070218,Verbal Disputes,VERBAL DISPUTE,C6,2019,9,12,WESTWIND RD
I192070217,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,2019,9,7,OLD COLONY AVE
I192070215,Investigate Person,INVESTIGATE PERSON,B3,2019,9,12,DEERING RD
I192070214,Verbal Disputes,VERBAL DISPUTE,B2,2019,9,11,KEEGAN ST
I192070213,Investigate Person,INVESTIGATE PERSON,D14,2019,9,11,LINDEN ST
I192070212,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,2019,9,11,SAINT ALPHONSUS ST
I192070211,Auto Theft,AUTO THEFT,C11,2019,9,22,HINCKLEY ST
I192070209,Vandalism,VANDALISM,D4,2019,8,16,WASHINGTON ST
I192070207,Counterfeiting,FORGERY / COUNTERFEITING,A1,2019,8,0,WASHINGTON ST
I192070205,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,2019,9,8,DUDLEY ST
I192070203,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,2019,9,11,BLUE HILL AVE
I192070201,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,2019,9,9,JOHN F. FITZGERALD SURFAC
I192070200,Warrant Arrests,WARRANT ARREST,C11,2019,9,11,DAYTON ST
I192070197,Towed,TOWED MOTOR VEHICLE,A1,2019,9,10,CHARTER ST
I192070195,Verbal Disputes,VERBAL DISPUTE,E18,2019,9,11,RIVER ST
I192070194,Warrant Arrests,WARRANT ARREST,C6,2019,9,11,ALLSTATE RD
I192070193,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,2019,9,11,E EIGHTH ST
I192070192,Verbal Disputes,VERBAL DISPUTE,D4,2019,9,11,E BROOKLINE ST
I192070191,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,2019,9,11,PREBLE ST
I192070190,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,2019,9,10,DORCHESTER AVE
I192070189,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,2019,9,10,WILKINS PL
I192070187,Property Lost,PROPERTY - LOST,E13,2019,8,14,CENTRE ST
I192070185,Harassment,HARASSMENT,E13,2019,9,11,GREEN ST
I192070184,Investigate Person,INVESTIGATE PERSON,C11,2019,8,0,JOSEPHINE ST
I192070183,Drug Violation,DRUGS - POSS CLASS E,A15,2019,9,10,MAIN ST
I192070182,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,2019,8,19,NORTHAMPTON ST
I192070181,Larceny,LARCENY THEFT FROM BUILDING,E13,2019,8,19,WOODLAWN ST
I192070180,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,2019,9,6,MASSACHUSETTS AVE
I192070179,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,A1,2019,9,10,N GROVE ST
I192070177,Larceny,LARCENY SHOPLIFTING,C11,2019,9,10,DORCHESTER AVE
I192070175,Investigate Person,INVESTIGATE PERSON,E18,2019,9,11,OAKCREST RD
I192070174,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,2019,9,10,FARNSWORTH ST
I192070173,Towed,TOWED MOTOR VEHICLE,C6,2019,9,10,E BROADWAY
I192070172,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,2019,8,11,L ST
I192070171,Vandalism,VANDALISM,C11,2019,9,23,ADAMS ST
I192070170,Other,VAL - VIOLATION OF AUTO LAW - OTHER,A1,2019,9,10,WASHINGTON ST
I192070169,Property Lost,PROPERTY - LOST,B2,2019,8,23,HOWARD AVE
I192070168,Investigate Property,INVESTIGATE PROPERTY,D4,2019,9,9,STUART ST
I192070167,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,2019,9,10,FREEPORT ST
I192070166,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,2019,9,10,SEAPORT BLVD
I192070165,Towed,TOWED MOTOR VEHICLE,C6,2019,9,9,W SIXTH ST
I192070164,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,2019,9,10,NEVADA ST
I192070163,Medical Assistance,DEATH INVESTIGATION,A7,2019,9,9,BORDER ST
I192070161,Towed,TOWED MOTOR VEHICLE,D14,2019,9,9,COMMONWEALTH AVE
I192070160,Other,THREATS TO DO BODILY HARM,C6,2019,9,10,W BROADWAY
I192070159,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,2019,9,9,BEACON ST
I192070158,Harassment,HARASSMENT,B2,2019,9,19,VALENTINE ST
I192070157,Property Lost,PROPERTY - LOST,A1,2019,8,19,FANEUIL HALL MARKETPLACE
I192070155,Larceny,LARCENY THEFT FROM BUILDING,B3,2019,9,8,TALBOT AVE
I192070154,Towed,TOWED MOTOR VEHICLE,D14,2019,9,8,COMMONWEALTH AVE
I192070153,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,2019,9,5,HARLEM ST
I192070152,Violations,VAL - OPERATING WITHOUT LICENSE,B2,2019,9,9,MALCOLM X BLVD
I192070151,Warrant Arrests,WARRANT ARREST,B2,2019,9,8,BRUNSWICK ST
I192070150,Towed,TOWED MOTOR VEHICLE,B2,2019,9,7,LAWRENCE AVE
I192070149,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,2019,9,8,CUMMINS HWY
I192070147,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,2019,9,8,BLUE HILL AVE
I192070146,Larceny,LARCENY ALL OTHERS,B3,2019,9,6,MOUNTAIN AVE
I192070145,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3,2019,9,7,HARVARD ST
I192070144,Other,VIOLATION - CITY ORDINANCE,A1,2019,9,8,TREMONT ST
I192070142,Investigate Property,INVESTIGATE PROPERTY,B2,2019,9,7,WASHINGTON ST
I192070141,Property Lost,PROPERTY - LOST,B2,2019,9,22,TREMONT ST
I192070139,Larceny,LARCENY THEFT OF BICYCLE,C6,2019,9,7,SOUTHAMPTON ST
I192070138,Vandalism,VANDALISM,E13,2019,9,5,BROOKLEY RD
I192070137,Investigate Property,INVESTIGATE PROPERTY,E18,2019,9,5,TRUMAN PKWY
I192070136,Larceny,LARCENY ALL OTHERS,C6,2019,9,5,ISLAND ST
I192070135,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,2019,9,5,MEDFORD ST
I192070134,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,2019,9,5,CONDOR ST
I192070133,Property Lost,PROPERTY - LOST,E18,2019,9,5,NEPONSET AVE
I192070132,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,2019,9,4,BOSTONIA AVE
I192070131,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,2019,9,4,DUDLEY ST
I192070129,Verbal Disputes,VERBAL DISPUTE,D4,2019,9,3,FENWAY
I192070128,Investigate Property,INVESTIGATE PROPERTY,D4,2019,9,4,HUNTINGTON AVE
I192070127,Ballistics,BALLISTICS EVIDENCE/FOUND,E13,2019,9,3,CHESTNUT AVE
I192070126,Investigate Property,INVESTIGATE PROPERTY,,2019,9,2,
I192070125,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D14,2019,9,3,SOLDIERS FIELD PL
I192070124,Other,THREATS TO DO BODILY HARM,B2,2019,9,2,BLUE HILL AVE
I192070123,Vandalism,VANDALISM,E5,2019,9,2,FIRTH RD
I192070121,Investigate Person,INVESTIGATE PERSON,D4,2019,9,1,TROTTER CT
I192070120,Aggravated Assault,ASSAULT - AGGRAVATED,A1,2019,9,2,CAMBRIDGE ST
I192070119,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,2019,9,1,VINE ST
I192070118,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,2019,9,2,BLUE HILL AVE
I192070115,Investigate Person,INVESTIGATE PERSON,A7,2019,9,1,
I192070113,Harassment,HARASSMENT,D4,2019,9,0,PETERBOROUGH ST
I192070112,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,2019,9,0,SAXTON ST
I192070111,Vandalism,VANDALISM,A7,2019,9,0,MAVERICK SQ
I192070108,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,2019,9,0,MAGNOLIA ST
I192070107,Vandalism,VANDALISM,B3,2019,9,23,FESSENDEN ST
I192070106,Harassment,HARASSMENT,B2,2019,9,23,NORFOLK AVE
I192070105,Missing Person Located,MISSING PERSON - LOCATED,B2,2019,9,0,ALLEGHANY ST
I192070104,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E18,2019,9,23,RESERVATION RD
I192070103,Investigate Property,INVESTIGATE PROPERTY,B3,2019,9,23,MALLARD AVE
I192070102,Fire Related Reports,"FIRE REPORT - CAR, BRUSH, ETC.",B3,2019,9,23,RIVER ST
I192070099,Vandalism,VANDALISM,C11,2019,9,22,CENTRE ST
I192070098,Other,THREATS TO DO BODILY HARM,E18,2019,9,22,AMERICAN LEGION HWY
I192070097,Other,THREATS TO DO BODILY HARM,C6,2019,9,22,DORCHESTER AVE
I192070096,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,2019,9,21,WHITFIELD ST
I192070095,Vandalism,VANDALISM,A1,2019,9,19,PIEDMONT ST
I192070094,Auto Theft,AUTO THEFT,A7,2019,9,21,LIVERPOOL ST
I192070093,Vandalism,VANDALISM,A7,2019,9,3,WALDEMAR AVE
I192070092,Investigate Person,INVESTIGATE PERSON,C11,2019,9,21,HANCOCK ST
I192070090,Drug Violation,DRUGS - POSS CLASS D,C6,2019,9,20,SOUTHAMPTON ST
I192070088,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,A1,2019,9,22,JOY ST
I192070087,Larceny,LARCENY SHOPLIFTING,A1,2019,9,19,CHARLES ST
I192070086,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,2019,9,21,S BREMEN ST
I192070085,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,2019,9,21,AMERICAN LEGION HWY
I192070084,Towed,TOWED MOTOR VEHICLE,C6,2019,9,21,E SIXTH ST
I192070083,License Violation,LICENSE PREMISE VIOLATION,C11,2019,9,21,NEPONSET AVE
I192070082,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,2019,9,21,FRANKLIN ST
I192070081,Other,TRESPASSING,A1,2019,9,21,MILK ST
I192070079,Investigate Person,INVESTIGATE PERSON,B3,2019,9,20,LIVERMORE ST
I192070078,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B2,2019,9,21,HUMBOLDT AVE
I192070077,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,B2,2019,9,21,WASHINGTON ST
I192070075,License Plate Related Incidents,M/V PLATES - LOST,C6,2019,9,21,MARINA PARK DR
I192070074,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4,2019,9,20,BERKELEY ST
I192070071,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,2019,9,17,HOLLANDER ST
I192070070,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,2019,9,21,COLUMBIA RD
I192070069,Drug Violation,DRUGS - SALE / MANUFACTURING,B2,2019,9,19,DANUBE ST
I192070068,License Violation,LICENSE PREMISE VIOLATION,C11,2019,9,21,GRANITE AVE
I192065825,Auto Theft,AUTO THEFT,C11,2019,8,23,BOWDOIN ST
I192070067,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,2019,9,18,THEODORE ST
I192070066,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,2019,9,19,DORCHESTER AVE
I192070065,Towed,TOWED MOTOR VEHICLE,B3,2019,9,19,MOODY ST
I192070063,Investigate Person,INVESTIGATE PERSON,E5,2019,9,17,CHISHOLM RD
I192070061,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,2019,9,19,KINGSTON ST
I192070057,Verbal Disputes,VERBAL DISPUTE,E5,2019,9,0,MESHAKA ST
I192070056,Investigate Person,INVESTIGATE PERSON,C11,2019,9,18,STANLEY ST
I192070055,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E13,2019,9,20,CHESTNUT AVE
I192070053,Property Lost,PROPERTY - LOST,D4,2019,9,19,SUMMER ST
I182047385,Vandalism,VANDALISM,E18,2018,6,19,HYDE PARK AVE
I182047384,Auto Theft,AUTO THEFT,C11,2018,6,17,TUTTLE ST
I182047383,Missing Person Located,MISSING PERSON - LOCATED,C11,2018,6,0,GREENVILLE ST
I182047382,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,2018,6,8,HARRISON AVE
I182047381,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,2018,6,8,RIVER ST
I182047380,Aggravated Assault,ASSAULT - AGGRAVATED,D4,2018,6,8,KILMARNOCK ST
I182047379,Verbal Disputes,VERBAL DISPUTE,C11,2018,6,8,HUMBOLDT AVE
I182047378,Towed,TOWED MOTOR VEHICLE,E13,2018,6,9,WHITCOMB AVE
I182047377,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,2018,6,8,DORCHESTER AVE
I182047376,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,2018,6,21,PATTERSON ST
I182047375,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,2018,6,8,TREMONT ST
I182047374,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,2018,6,20,SOUTH ST
I182047373,Offenses Against Child / Family,CHILD ENDANGERMENT,B3,2018,6,0,BALLOU AVE
I182047372,Warrant Arrests,WARRANT ARREST,A1,2018,6,21,NEW SUDBURY ST
I182047371,Towed,TOWED MOTOR VEHICLE,B2,2018,6,8,HAROLD ST
I182047370,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,2018,6,0,CLARKSON ST
I182047366,Investigate Person,INVESTIGATE PERSON,E18,2018,6,8,RIVER ST
I182047365,Warrant Arrests,WARRANT ARREST,B2,2018,6,8,WARREN ST
I182047364,Auto Theft,AUTO THEFT,C6,2018,6,8,REV RICHARD A BURKE ST
I182047363,Towed,TOWED MOTOR VEHICLE,B2,2018,6,6,MAGNOLIA ST
I182047362,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6,2018,6,7,ELLERY ST
I182047361,Property Found,PROPERTY - FOUND,B2,2018,6,8,HARRISON AVE
I182047360,Vandalism,VANDALISM,B3,2018,6,6,BLUE HILL AVE
I182047359,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,2018,6,7,WASHINGTON ST
I182047358,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,2018,6,5,ALLERTON ST
I182047357,Towed,TOWED MOTOR VEHICLE,E5,2018,6,5,CUMMINS HWY
