INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192070590,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,337,,9/4/2019 12:33,2019,9,Wednesday,12,Part Three,VAUGHAN AVE,42.30626249,-71.07633157,"(42.30626249, -71.07633157)"
I192070589,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,102,,9/4/2019 11:25,2019,9,Wednesday,11,Part Two,TREMONT ST,42.35637531,-71.06213513,"(42.35637531, -71.06213513)"
I192070589,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,102,,9/4/2019 11:25,2019,9,Wednesday,11,Part Two,TREMONT ST,42.35637531,-71.06213513,"(42.35637531, -71.06213513)"
I192070587,616,Larceny,LARCENY THEFT OF BICYCLE,D4,143,,9/3/2019 10:00,2019,9,Tuesday,10,Part One,HUNTINGTON AVE,42.347106,-71.079756,"(42.34710600, -71.07975600)"
I192070586,2647,Other,THREATS TO DO BODILY HARM,B3,436,,9/4/2019 10:00,2019,9,Wednesday,10,Part Two,WITHINGTON ST,42.28876736,-71.07289694,"(42.28876736, -71.07289694)"
I192070583,3201,Property Lost,PROPERTY - LOST,D4,129,,5/31/2019 0:00,2019,5,Friday,0,Part Three,SAINT JAMES AVE,42.35074192,-71.07146111,"(42.35074192, -71.07146111)"
I192070582,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C6,206,,9/4/2019 7:59,2019,9,Wednesday,7,Part Two,CONGRESS ST,42.35096784,-71.0494023,"(42.35096784, -71.04940230)"
I192070581,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,E18,478,,9/4/2019 11:34,2019,9,Wednesday,11,Part Three,KENNEBEC ST,42.27116072,-71.10814866,"(42.27116072, -71.10814866)"
I192070579,3301,Verbal Disputes,VERBAL DISPUTE,A15,900,,9/4/2019 11:22,2019,9,Wednesday,11,Part Three,WALFORD WAY,42.37807304,-71.05457377,"(42.37807304, -71.05457377)"
I192070577,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,756,,9/3/2019 8:00,2019,9,Tuesday,8,Part One,JUSTIN RD,42.35307768,-71.16921638,"(42.35307768, -71.16921638)"
I192070576,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11, ,,9/4/2019 11:50,2019,9,Wednesday,11,Part Three,DORCHESTER AVE,,,"(0.00000000, 0.00000000)"
I192070575,3301,Verbal Disputes,VERBAL DISPUTE,E18,487,,9/4/2019 11:31,2019,9,Wednesday,11,Part Three,BLAKE ST,42.26646668,-71.10693548,"(42.26646668, -71.10693548)"
I192070574,3208,Property Lost,PROPERTY - MISSING,A1,78,,8/3/2019 12:12,2019,8,Saturday,12,Part Three,CONGRESS ST,42.36156104,-71.05758234,"(42.36156104, -71.05758234)"
I192070573,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,361,,9/4/2019 9:15,2019,9,Wednesday,9,Part Two,MELVILLE AVE,42.29515455,-71.06489293,"(42.29515455, -71.06489293)"
I192070572,1402,Vandalism,VANDALISM,D14,794,,9/4/2019 2:00,2019,9,Wednesday,2,Part Two,GLENVILLE AVE,42.34928289,-71.13522587,"(42.34928289, -71.13522587)"
I192070571,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,328,,9/4/2019 11:53,2019,9,Wednesday,11,Part Two,COLUMBIA RD,42.30918536,-71.0739675,"(42.30918536, -71.07396750)"
I192070570,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,362,,9/4/2019 11:32,2019,9,Wednesday,11,Part Three,KENWOOD ST,42.29260066,-71.06822318,"(42.29260066, -71.06822318)"
I192070568,2647,Other,THREATS TO DO BODILY HARM,A15,53,,9/8/2019 11:00,2019,9,Sunday,11,Part Two,TIBBETT'S TOWN WAY,42.37782671,-71.0695008,"(42.37782671, -71.06950080)"
I192070567,3410,Towed,TOWED MOTOR VEHICLE,C6,230,,9/4/2019 10:30,2019,9,Wednesday,10,Part Three,E SEVENTH ST,42.33222249,-71.03957059,"(42.33222249, -71.03957059)"
I192070566,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,240,,9/3/2019 15:30,2019,9,Tuesday,15,Part One,CHASE ST,42.31840845,-71.05974267,"(42.31840845, -71.05974267)"
I192070564,613,Larceny,LARCENY SHOPLIFTING,C11,450,,9/4/2019 11:03,2019,9,Wednesday,11,Part One,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)"
I192070562,617,Larceny,LARCENY THEFT FROM BUILDING,D4,626,,9/3/2019 17:00,2019,9,Tuesday,17,Part One,PARK DR,42.34160357,-71.0977175,"(42.34160357, -71.09771750)"
I192070561,301,Robbery,ROBBERY - STREET,D4,134,,9/4/2019 9:39,2019,9,Wednesday,9,Part One,BOYLSTON ST,42.35009599,-71.0773211,"(42.35009599, -71.07732110)"
I192070560,3115,Investigate Person,INVESTIGATE PERSON,A1,104,,9/4/2019 10:11,2019,9,Wednesday,10,Part Three,WASHINGTON ST,42.35648631,-71.05928145,"(42.35648631, -71.05928145)"
I192070560,613,Larceny,LARCENY SHOPLIFTING,A1,104,,9/4/2019 10:11,2019,9,Wednesday,10,Part One,WASHINGTON ST,42.35648631,-71.05928145,"(42.35648631, -71.05928145)"
I192070560,801,Simple Assault,ASSAULT - SIMPLE,A1,104,,9/4/2019 10:11,2019,9,Wednesday,10,Part Two,WASHINGTON ST,42.35648631,-71.05928145,"(42.35648631, -71.05928145)"
I192070559,1402,Vandalism,VANDALISM,D4,625,,9/3/2019 23:45,2019,9,Tuesday,23,Part Two,JERSEY ST,42.34326644,-71.09719321,"(42.34326644, -71.09719321)"
I192070558,3114,Investigate Property,INVESTIGATE PROPERTY,E5,681,,9/4/2019 10:54,2019,9,Wednesday,10,Part Three,WASHINGTON ST,42.28112225,-71.1338382,"(42.28112225, -71.13383820)"
I192070558,619,Larceny,LARCENY ALL OTHERS,E5,681,,9/4/2019 10:54,2019,9,Wednesday,10,Part One,WASHINGTON ST,42.28112225,-71.1338382,"(42.28112225, -71.13383820)"
I192070557,3201,Property Lost,PROPERTY - LOST,B2,321,,8/7/2019 0:00,2019,8,Wednesday,0,Part Three,WARREN ST,42.31337034,-71.08363085,"(42.31337034, -71.08363085)"
I192070556,3114,Investigate Property,INVESTIGATE PROPERTY,D14,794,,9/4/2019 1:00,2019,9,Wednesday,1,Part Three,BRIGHTON AVE,42.35310166,-71.13342247,"(42.35310166, -71.13342247)"
I192070555,3410,Towed,TOWED MOTOR VEHICLE,B2,319,,9/4/2019 9:03,2019,9,Wednesday,9,Part Three,WAYNE ST,42.3072423,-71.08551704,"(42.30724230, -71.08551704)"
I192070554,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,442,,9/3/2019 22:00,2019,9,Tuesday,22,Part One,TALBOT AVE,42.29312655,-71.08191224,"(42.29312655, -71.08191224)"
I192070554,1402,Vandalism,VANDALISM,B3,442,,9/3/2019 22:00,2019,9,Tuesday,22,Part Two,TALBOT AVE,42.29312655,-71.08191224,"(42.29312655, -71.08191224)"
I192070553,2647,Other,THREATS TO DO BODILY HARM,E18,490,,9/4/2019 10:53,2019,9,Wednesday,10,Part Two,AMERICAN LEGION HWY,42.27531312,-71.11587798,"(42.27531312, -71.11587798)"
I192070552,3115,Investigate Person,INVESTIGATE PERSON,C11,355,,9/4/2019 10:30,2019,9,Wednesday,10,Part Three,DORCHESTER AVE,42.29839246,-71.06070797,"(42.29839246, -71.06070797)"
I192070551,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,788,,8/31/2019 10:00,2019,8,Saturday,10,Part Three,COMMONWEALTH AVE,42.33970952,-71.15175699,"(42.33970952, -71.15175699)"
I192070550,3410,Towed,TOWED MOTOR VEHICLE,E13,641,,9/4/2019 9:05,2019,9,Wednesday,9,Part Three,BEAUFORT RD,42.31678161,-71.11464376,"(42.31678161, -71.11464376)"
I192070549,724,Auto Theft,AUTO THEFT,E18,479,,9/4/2019 10:44,2019,9,Wednesday,10,Part One,HARMON ST,42.26950369,-71.10228582,"(42.26950369, -71.10228582)"
I192070549,3114,Investigate Property,INVESTIGATE PROPERTY,E18,479,,9/4/2019 10:44,2019,9,Wednesday,10,Part Three,HARMON ST,42.26950369,-71.10228582,"(42.26950369, -71.10228582)"
I192070548,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,714,,9/4/2019 9:49,2019,9,Wednesday,9,Part Three,WASHINGTON ST,42.25977363,-71.15891294,"(42.25977363, -71.15891294)"
I192070547,3301,Verbal Disputes,VERBAL DISPUTE,B2,901,,9/4/2019 10:05,2019,9,Wednesday,10,Part Three,SMITH ST,42.33363658,-71.09841709,"(42.33363658, -71.09841709)"
I192070546,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E5,726,,9/4/2019 9:46,2019,9,Wednesday,9,Part Three,BAKER ST,42.27850137,-71.16713466,"(42.27850137, -71.16713466)"
I192070545,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,214,,9/4/2019 8:37,2019,9,Wednesday,8,Part One,SILVER ST,42.33793685,-71.05049793,"(42.33793685, -71.05049793)"
I192070544,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,C11,359,,8/28/2019 11:20,2019,8,Wednesday,11,Part Two,PARK ST,42.29560666,-71.07162103,"(42.29560666, -71.07162103)"
I192070542,3410,Towed,TOWED MOTOR VEHICLE,A15,60,,9/4/2019 9:39,2019,9,Wednesday,9,Part Three,CITY SQ,42.37211025,-71.06178707,"(42.37211025, -71.06178707)"
I192070539,3115,Investigate Person,INVESTIGATE PERSON,E18,512,,9/1/2019 1:30,2019,9,Sunday,1,Part Three,BEACON ST,42.253372,-71.11654302,"(42.25337200, -71.11654302)"
I192070539,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,E18,512,,9/1/2019 1:30,2019,9,Sunday,1,Part Three,BEACON ST,42.253372,-71.11654302,"(42.25337200, -71.11654302)"
I192070538,616,Larceny,LARCENY THEFT OF BICYCLE,D4,140,,9/3/2019 21:30,2019,9,Tuesday,21,Part One,MARLBOROUGH ST,42.3503876,-71.0878529,"(42.35038760, -71.08785290)"
I192070537,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,504,,9/4/2019 9:31,2019,9,Wednesday,9,Part Three,FLORIAN ST,42.28732723,-71.11769065,"(42.28732723, -71.11769065)"
I192070535,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C6,216,,9/3/2019 21:00,2019,9,Tuesday,21,Part One,LORING ST,42.33433863,-71.05199788,"(42.33433863, -71.05199788)"
I192070533,1805,Drug Violation,DRUGS - CLASS A TRAFFICKING OVER 18 GRAMS,C11,346,,9/4/2019 9:51,2019,9,Wednesday,9,Part Two,ADAMS ST,42.30600379,-71.06178187,"(42.30600379, -71.06178187)"
I192070531,2647,Other,THREATS TO DO BODILY HARM,E18,520,,8/29/2019 7:00,2019,8,Thursday,7,Part Two,EVERETT ST,42.25746471,-71.12170562,"(42.25746471, -71.12170562)"
I192070530,1402,Vandalism,VANDALISM,D14,805,,8/30/2019 17:30,2019,8,Friday,17,Part Two,LINCOLN ST,42.35829379,-71.14330474,"(42.35829379, -71.14330474)"
I192070529,3410,Towed,TOWED MOTOR VEHICLE,D14,785,,9/4/2019 8:52,2019,9,Wednesday,8,Part Three,MONASTERY RD,42.34454054,-71.14757331,"(42.34454054, -71.14757331)"
I192070527,3410,Towed,TOWED MOTOR VEHICLE,B2,319,,9/4/2019 8:38,2019,9,Wednesday,8,Part Three,SCHUYLER ST,42.30911422,-71.08667126,"(42.30911422, -71.08667126)"
I192070526,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,800,,9/3/2019 19:00,2019,9,Tuesday,19,Part One,GARDNER ST,42.35361371,-71.12967302,"(42.35361371, -71.12967302)"
I192070525,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,358,,9/4/2019 8:15,2019,9,Wednesday,8,Part Three,WALDECK ST,42.29881968,-71.06570084,"(42.29881968, -71.06570084)"
I192070524,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,166,,9/3/2019 23:00,2019,9,Tuesday,23,Part One,UNION PARK ST,42.34089472,-71.06892711,"(42.34089472, -71.06892711)"
I192070523,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,363,,8/30/2019 23:00,2019,8,Friday,23,Part Three,WHITTEN ST,42.29331199,-71.05965615,"(42.29331199, -71.05965615)"
I192070522,2405,Disorderly Conduct,DISORDERLY CONDUCT,B2,181,,9/4/2019 8:45,2019,9,Wednesday,8,Part Two,NORFOLK AVE,42.32628627,-71.07088282,"(42.32628627, -71.07088282)"
I192070521,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,276,,9/4/2019 8:35,2019,9,Wednesday,8,Part Three,WILLIAMS ST,42.33237733,-71.08237779,"(42.33237733, -71.08237779)"
I192070520,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B2,290,,9/4/2019 8:50,2019,9,Wednesday,8,Part Two,TREMONT ST,42.33234913,-71.09324099,"(42.33234913, -71.09324099)"
I192070519,3002,Medical Assistance,ANIMAL CONTROL - DOG BITES - ETC.,A15,44,,9/3/2019 21:30,2019,9,Tuesday,21,Part Three,ELM ST,42.37984951,-71.06200407,"(42.37984951, -71.06200407)"
I192070518,3125,Warrant Arrests,WARRANT ARREST,D4,618,,9/4/2019 8:28,2019,9,Wednesday,8,Part Three,AGASSIZ RD,42.3433517,-71.09135364,"(42.34335170, -71.09135364)"
I192070517,1402,Vandalism,VANDALISM,E18,940,,9/4/2019 9:03,2019,9,Wednesday,9,Part Two,GARFIELD AVE,42.24361883,-71.11989255,"(42.24361883, -71.11989255)"
I192070517,3114,Investigate Property,INVESTIGATE PROPERTY,E18,940,,9/4/2019 9:03,2019,9,Wednesday,9,Part Three,GARFIELD AVE,42.24361883,-71.11989255,"(42.24361883, -71.11989255)"
I192070516,619,Larceny,LARCENY ALL OTHERS,E13,509,,9/3/2019 22:00,2019,9,Tuesday,22,Part One,VARNEY ST,42.29556905,-71.11491498,"(42.29556905, -71.11491498)"
I192070515,3114,Investigate Property,INVESTIGATE PROPERTY,A7,23,,9/4/2019 2:01,2019,9,Wednesday,2,Part Three,CENTRAL SQ,42.37505251,-71.03883891,"(42.37505251, -71.03883891)"
I192070513,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,206,,9/4/2019 6:31,2019,9,Wednesday,6,Part One,CONGRESS ST,42.35096784,-71.0494023,"(42.35096784, -71.04940230)"
I192070512,1402,Vandalism,VANDALISM,C6,205,,9/4/2019 8:43,2019,9,Wednesday,8,Part Two,A ST,42.34907307,-71.04947981,"(42.34907307, -71.04947981)"
I192070511,3114,Investigate Property,INVESTIGATE PROPERTY,D14,749,,9/3/2019 20:00,2019,9,Tuesday,20,Part Three,COMMONWEALTH AVE,42.3390647,-71.15642795,"(42.33906470, -71.15642795)"
I192070510,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,124,,9/4/2019 7:41,2019,9,Wednesday,7,Part One,TYLER ST,42.34888042,-71.06149764,"(42.34888042, -71.06149764)"
I192070509,3410,Towed,TOWED MOTOR VEHICLE,B3,437,,9/4/2019 8:29,2019,9,Wednesday,8,Part Three,NEW ENGLAND AVE,42.288705,-71.07810765,"(42.28870500, -71.07810765)"
I192070508,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,,9/4/2019 7:43,2019,9,Wednesday,7,Part Three,BATTERY ST,,,"(0.00000000, 0.00000000)"
I192070506,3301,Verbal Disputes,VERBAL DISPUTE,B2,588,,9/4/2019 8:22,2019,9,Wednesday,8,Part Three,GURNEY ST,42.33201285,-71.09598982,"(42.33201285, -71.09598982)"
I192070505,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,344,,9/4/2019 8:19,2019,9,Wednesday,8,Part One,CORONA ST,42.30097791,-71.07077333,"(42.30097791, -71.07077333)"
I192070505,1402,Vandalism,VANDALISM,C11,344,,9/4/2019 8:19,2019,9,Wednesday,8,Part Two,CORONA ST,42.30097791,-71.07077333,"(42.30097791, -71.07077333)"
I192070504,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,466,,9/4/2019 7:29,2019,9,Wednesday,7,Other,WELLINGTON HILL ST,42.28485608,-71.0936575,"(42.28485608, -71.09365750)"
I192070503,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,449,,9/4/2019 7:48,2019,9,Wednesday,7,Part Three,SPENCER ST,42.2920407,-71.07544515,"(42.29204070, -71.07544515)"
I192070502,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,124,,9/4/2019 7:41,2019,9,Wednesday,7,Part One,TYLER ST,42.34888042,-71.06149764,"(42.34888042, -71.06149764)"
I192070501,3130,Search Warrants,SEARCH WARRANT,C11,347,,9/4/2019 7:47,2019,9,Wednesday,7,Part Three,ADAMS ST,42.30497366,-71.06134412,"(42.30497366, -71.06134412)"
I192070500,301,Robbery,ROBBERY - STREET,A1,116,,9/4/2019 7:17,2019,9,Wednesday,7,Part One,ESSEX ST,42.35235362,-71.05815283,"(42.35235362, -71.05815283)"
I192070499,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,457,,9/4/2019 7:09,2019,9,Wednesday,7,Part One,MCLELLAN ST,42.2994619,-71.08360148,"(42.29946190, -71.08360148)"
I192070498,301,Robbery,ROBBERY - STREET,D4, ,,9/4/2019 4:30,2019,9,Wednesday,4,Part One,HARRISON AVE,,,"(0.00000000, 0.00000000)"
I192070495,1831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,B2, ,,9/4/2019 6:43,2019,9,Wednesday,6,Part Two,,42.31689952,-71.07805727,"(42.31689952, -71.07805727)"
I192070494,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,162,,9/4/2019 6:49,2019,9,Wednesday,6,Part One,SHAWMUT AVE,42.34557223,-71.06644168,"(42.34557223, -71.06644168)"
I192070494,1402,Vandalism,VANDALISM,D4,162,,9/4/2019 6:49,2019,9,Wednesday,6,Part Two,SHAWMUT AVE,42.34557223,-71.06644168,"(42.34557223, -71.06644168)"
I192070493,3115,Investigate Person,INVESTIGATE PERSON,D14,765,,9/4/2019 6:50,2019,9,Wednesday,6,Part Three,FALKLAND ST,42.35442573,-71.15822281,"(42.35442573, -71.15822281)"
I192070492,724,Auto Theft,AUTO THEFT,C6,214,,9/3/2019 18:00,2019,9,Tuesday,18,Part One,GOLD ST,42.33732455,-71.05130887,"(42.33732455, -71.05130887)"
I192070490,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,937,,9/4/2019 5:34,2019,9,Wednesday,5,Part Two,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)"
I192070490,1846,Drug Violation,DRUGS - POSS CLASS E,D4,937,,9/4/2019 5:34,2019,9,Wednesday,5,Part Two,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)"
I192070490,2610,Other,TRESPASSING,D4,937,,9/4/2019 5:34,2019,9,Wednesday,5,Part Two,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)"
I192070489,617,Larceny,LARCENY THEFT FROM BUILDING,B2,613,,8/30/2019 7:00,2019,8,Friday,7,Part One,PILGRIM RD,42.34221545,-71.10544085,"(42.34221545, -71.10544085)"
I192070488,3115,Investigate Person,INVESTIGATE PERSON,D4,619,,9/4/2019 1:00,2019,9,Wednesday,1,Part Three,SAINT STEPHEN ST,42.34231311,-71.0869637,"(42.34231311, -71.08696370)"
I192070487,301,Robbery,ROBBERY - STREET,C6,171,,9/4/2019 3:00,2019,9,Wednesday,3,Part One,,,,"(0.00000000, 0.00000000)"
I192070486,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,77,,9/4/2019 3:42,2019,9,Wednesday,3,Part Three,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
I192070485,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,280,,9/4/2019 4:24,2019,9,Wednesday,4,Part Three,WARREN ST,42.32978737,-71.08324801,"(42.32978737, -71.08324801)"
I192070482,3301,Verbal Disputes,VERBAL DISPUTE,E13,303,,9/4/2019 3:02,2019,9,Wednesday,3,Part Three,ERNST ST,42.31832089,-71.0993481,"(42.31832089, -71.09934810)"
I192070481,3301,Verbal Disputes,VERBAL DISPUTE,D4,158,,9/4/2019 2:47,2019,9,Wednesday,2,Part Three,W DEDHAM ST,42.34186765,-71.07272215,"(42.34186765, -71.07272215)"
I192070480,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4, ,,9/4/2019 2:13,2019,9,Wednesday,2,Part Two,ALBANY ST,,,"(0.00000000, 0.00000000)"
I192070479,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C11,351,,9/4/2019 2:50,2019,9,Wednesday,2,Part Three,DORCHESTER AVE,42.29977582,-71.06029763,"(42.29977582, -71.06029763)"
I192070478,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,822,,9/4/2019 1:58,2019,9,Wednesday,1,Part Three,WASHINGTON ST,42.26582389,-71.15205431,"(42.26582389, -71.15205431)"
I192070477,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A7,23,,9/4/2019 1:50,2019,9,Wednesday,1,Part Two,SARATOGA ST,42.37704396,-71.03518074,"(42.37704396, -71.03518074)"
I192070476,3115,Investigate Person,INVESTIGATE PERSON,E18,481,,9/4/2019 1:53,2019,9,Wednesday,1,Part Three,ROCKDALE ST,42.26652466,-71.0985532,"(42.26652466, -71.09855320)"
I192070473,3410,Towed,TOWED MOTOR VEHICLE,B3, ,,9/4/2019 0:30,2019,9,Wednesday,0,Part Three,MORTON ST,,,"(0.00000000, 0.00000000)"
I192070472,3114,Investigate Property,INVESTIGATE PROPERTY,C11,344,,9/4/2019 2:20,2019,9,Wednesday,2,Part Three,WESTVILLE ST,42.30079058,-71.06822919,"(42.30079058, -71.06822919)"
I192070471,3114,Investigate Property,INVESTIGATE PROPERTY,A1,61,,9/4/2019 0:15,2019,9,Wednesday,0,Part Three,BEVERLY ST,42.36658726,-71.06019881,"(42.36658726, -71.06019881)"
I192070470,2905,Violations,VAL - OPERATING WITHOUT LICENSE,, ,,9/4/2019 1:31,2019,9,Wednesday,1,Part Two,,42.31135492,-71.07023491,"(42.31135492, -71.07023491)"
I192070469,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,180,,9/3/2019 23:25,2019,9,Tuesday,23,Part Three,BLUE HILL AVE,42.3252158,-71.07492178,"(42.32521580, -71.07492178)"
I192070468,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,357,,9/4/2019 1:28,2019,9,Wednesday,1,Part Two,WASHINGTON ST,42.29855898,-71.07307742,"(42.29855898, -71.07307742)"
I192070467,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,265,,9/4/2019 1:44,2019,9,Wednesday,1,Part Three,COPELAND ST,42.3223837,-71.0804542,"(42.32238370, -71.08045420)"
I192070466,3115,Investigate Person,INVESTIGATE PERSON,D14,790,,9/4/2019 1:00,2019,9,Wednesday,1,Part Three,STRATHMORE RD,42.33835433,-71.1483583,"(42.33835433, -71.14835830)"
I192070465,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,63,,9/3/2019 23:39,2019,9,Tuesday,23,Part Three,LONGFELLOW PL,42.3635655,-71.06449385,"(42.36356550, -71.06449385)"
I192070464,3301,Verbal Disputes,VERBAL DISPUTE,A7,24,,9/4/2019 0:38,2019,9,Wednesday,0,Part Three,MARION ST,42.38012323,-71.0386313,"(42.38012323, -71.03863130)"
I192070463,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,206,,9/4/2019 0:36,2019,9,Wednesday,0,Part One,SUMMER ST,42.35022637,-71.050134,"(42.35022637, -71.05013400)"
I192070461,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,799,,9/3/2019 21:00,2019,9,Tuesday,21,Part One,ASHFORD CT,42.35437654,-71.12611162,"(42.35437654, -71.12611162)"
I192070460,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13, ,,9/4/2019 0:41,2019,9,Wednesday,0,Part One,COLUMBUS AVE,,,"(0.00000000, 0.00000000)"
I192070459,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,92,,9/4/2019 0:22,2019,9,Wednesday,0,Part Three,COURT ST,42.35892279,-71.05835354,"(42.35892279, -71.05835354)"
I192070458,3114,Investigate Property,INVESTIGATE PROPERTY,B2,267,,9/3/2019 22:35,2019,9,Tuesday,22,Part Three,MOUNT PLEASANT AVE,42.32734041,-71.07945869,"(42.32734041, -71.07945869)"
I192070457,3301,Verbal Disputes,VERBAL DISPUTE,C11,337,,9/4/2019 0:20,2019,9,Wednesday,0,Part Three,EVERTON ST,42.30481467,-71.07218295,"(42.30481467, -71.07218295)"
I192070457,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,337,,9/4/2019 0:20,2019,9,Wednesday,0,Part Three,EVERTON ST,42.30481467,-71.07218295,"(42.30481467, -71.07218295)"
I192070455,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,796,,9/4/2019 0:01,2019,9,Wednesday,0,Part Three,BRIGHTON AVE,42.35222125,-71.12607167,"(42.35222125, -71.12607167)"
I192070454,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C6,215,,9/3/2019 23:35,2019,9,Tuesday,23,Part One,BOWEN ST,42.3366674,-71.05198556,"(42.33666740, -71.05198556)"
I192070453,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",A7,25,,9/3/2019 23:25,2019,9,Tuesday,23,Part One,W EAGLE ST,42.38135785,-71.03768163,"(42.38135785, -71.03768163)"
I192070453,3125,Warrant Arrests,WARRANT ARREST,A7,25,,9/3/2019 23:25,2019,9,Tuesday,23,Part Three,W EAGLE ST,42.38135785,-71.03768163,"(42.38135785, -71.03768163)"
I192070452,1402,Vandalism,VANDALISM,D14,785,,9/3/2019 18:00,2019,9,Tuesday,18,Part Two,EUSTON RD,42.34359933,-71.14575674,"(42.34359933, -71.14575674)"
I192070451,301,Robbery,ROBBERY - STREET,, ,,9/3/2019 23:21,2019,9,Tuesday,23,Part One,,42.32492305,-71.09825252,"(42.32492305, -71.09825252)"
